"","(Intercept)","age","brlen.median","brlen.ratio","brlen.var","frac","lambda","max.brlen","max.internal","max.tip","min.brlen","min.internal","min.tip","mu","Ntip","df","logLik","AICc","delta","weight"
"3073",7.648421615663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0572110681481421,-0.288139518245171,NA,NA,4,-39498.1434244293,79004.2888493587,6593.240293806,0
"4181",5.25242007991461,NA,NA,3.10602279933954e-07,NA,2.23322527312047,NA,0.00127607630283672,NA,NA,NA,NA,NA,20.6136413230671,NA,6,-39497.4340092757,79006.872220022,6595.82366446927,0
"4242",5.30248667450412,9.15526611140565e-05,NA,NA,NA,2.18318058666641,NA,NA,0.00114722250559851,NA,NA,NA,NA,20.296810751104,NA,6,-39517.9368547185,79047.8779109075,6636.82935535477,0
"4305",5.27601170855799,NA,NA,NA,NA,2.2127265496658,NA,0.000455900147935323,0.000878812589526199,NA,NA,NA,NA,20.4969661282278,NA,6,-39520.7520111647,79053.5082237999,6642.45966824716,0
"4243",5.23968469161262,NA,0.00155878796244678,NA,NA,2.24162061355274,NA,NA,0.00130071639222732,NA,NA,NA,NA,20.7098376899372,NA,6,-39521.380863113,79054.7659276965,6643.71737214382,0
"4241",5.29268022458374,NA,NA,NA,NA,2.20046368909234,NA,NA,0.00134705103894088,NA,NA,NA,NA,20.3928567604205,NA,5,-39523.590512784,79057.1840264683,6646.13547091561,0
"4178",5.2673985925519,0.000101444618161618,NA,NA,NA,2.21121594502399,NA,0.00107478975922197,NA,NA,NA,NA,NA,20.532926256153,NA,6,-39523.4688324232,79058.941866317,6647.89331076428,0
"4177",5.24927780919363,NA,NA,NA,NA,2.23623293332407,NA,0.00128698722401795,NA,NA,NA,NA,NA,20.6879756823499,NA,5,-39530.4603728183,79070.9237465368,6659.87519098414,0
"4179",5.22948531832116,NA,0.000604836622859156,NA,NA,2.25174577772391,NA,0.00126877675884495,NA,NA,NA,NA,NA,20.8068463177444,NA,6,-39530.1441110468,79072.2924235641,6661.24386801144,0
"4738",6.71368211968027,0.000239583145055419,NA,NA,NA,NA,NA,NA,0.00102904657487587,NA,-0.446541298490543,NA,NA,18.1128747474109,NA,6,-39530.2399307815,79072.4840630335,6661.43550748078,0
"4370",5.17856442078329,0.00028203579593426,NA,NA,NA,2.27140531080878,NA,NA,NA,0.0012926216934099,NA,NA,NA,21.0082239272413,NA,6,-39531.519520634,79075.0432427386,6663.99468718588,0
"4674",6.69860822579436,0.000249680208286328,NA,NA,NA,NA,NA,0.000964263323466352,NA,NA,-0.452084685037367,NA,NA,18.2979654759499,NA,6,-39534.378180554,79080.7605625785,6669.71200702584,0
"4929",6.63395995622886,NA,NA,NA,NA,NA,NA,0.00114087612789885,NA,0.000827852372378196,-0.465046281756604,NA,NA,19.1292756173891,NA,6,-39535.690717312,79083.3856360946,6672.33708054188,0
"2049",7.66944681006624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273673508601519,NA,NA,3,-39540.0694778708,79086.1401559817,6675.09160042898,0
"2561",7.66776165348092,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123564221885416,NA,-0.276453678902356,NA,NA,4,-39539.6102515947,79087.2225036895,6676.17394813683,0
"4741",6.71184521906309,NA,NA,2.97900657588434e-07,NA,NA,NA,NA,0.00154027064253038,NA,-0.443122130865986,NA,NA,18.3191926447652,NA,6,-39538.9675490067,79089.939299484,6678.8907439313,0
"4866",6.65420634486484,0.000414854425468862,NA,NA,NA,NA,NA,NA,NA,0.00115691879640446,-0.463586273405942,NA,NA,18.6665296147176,NA,6,-39540.8240504395,79093.6523023494,6682.60374679673,0
"4677",6.688384787671,NA,NA,3.00871085528339e-07,NA,NA,NA,0.0014762105647008,NA,NA,-0.451496062357301,NA,NA,18.6189950991027,NA,6,-39546.5105224067,79105.0252462838,6693.97669073114,0
"5649",5.78232891009876,NA,NA,NA,NA,2.0855210347265,NA,NA,NA,NA,-0.594879271552988,0.174241871513255,NA,18.3930002391866,NA,6,-39553.9857751259,79119.9757517223,6708.92719616962,0
"1177",5.80160920669961,NA,NA,NA,-2.61105677095208e-05,2.10999094471483,NA,NA,0.00312763407621432,NA,NA,-0.125756372970919,NA,NA,NA,6,-39559.7110868546,79131.4263751797,6720.377819627,0
"4801",6.70074534478716,NA,NA,NA,NA,NA,NA,0.000550703804622628,0.000987994138956337,NA,-0.447655822167263,NA,NA,18.4925989824269,NA,6,-39565.107748633,79142.2196987364,6731.17114318373,0
"4739",6.68402920976153,NA,0.00160687241721205,NA,NA,NA,NA,NA,0.00150839696899153,NA,-0.453192246354867,NA,NA,18.6685726238317,NA,6,-39566.9007701643,79145.8057417992,6734.75718624651,0
"4737",6.71106828627403,NA,NA,NA,NA,NA,NA,NA,0.00155204302016928,NA,-0.444169219889439,NA,NA,18.3829633079223,NA,5,-39569.2183518274,79148.4397045551,6737.39114900236,0
"587",7.09982792925238,NA,-0.0104335568540225,NA,-3.11536652899735e-05,NA,NA,0.00372945752177132,NA,NA,-0.444324657802538,NA,NA,NA,NA,6,-39569.2542084388,79150.512618348,6739.46406279533,0
"905",6.98371762972955,NA,NA,NA,-2.83260104414434e-05,NA,NA,NA,0.00305723271777357,0.000892341273585685,-0.500297200291133,NA,NA,NA,NA,6,-39569.9025563907,79151.8093142519,6740.76075869917,0
"1113",5.72093105787795,NA,NA,NA,-2.65517611848419e-05,2.19029772404006,NA,0.00302975674816127,NA,NA,NA,-0.133618274750627,NA,NA,NA,6,-39571.8133491533,79155.6308997772,6744.58234422449,0
"4146",5.71058328874324,0.000410550999792141,NA,NA,NA,2.17276166995743,-8.15289659829142,NA,NA,NA,NA,NA,NA,25.3934587840719,NA,6,-39576.2323574891,79164.4689164488,6753.4203608961,0
"4673",6.68748037550576,NA,NA,NA,NA,NA,NA,0.00148724861443278,NA,NA,-0.452603529273032,NA,NA,18.6857349648776,NA,5,-39577.3476274212,79164.6982557427,6753.64970019,0
"4675",6.67982478897807,NA,0.000474834645895071,NA,NA,NA,NA,0.00147408226704883,NA,NA,-0.455166425055573,NA,NA,18.7676487052342,NA,6,-39577.1544640275,79166.3131295256,6755.26457397289,0
"681",6.66444653253606,NA,NA,NA,-3.0110388073717e-05,NA,5.61464433727814,NA,0.00364154265765389,NA,-0.454699466869159,NA,NA,NA,NA,6,-39577.6162495824,79167.2367006352,6756.18814508255,0
"617",6.53116866829764,NA,NA,NA,-3.14231337120273e-05,NA,6.94473266525732,0.00361319252839853,NA,NA,-0.470603325518191,NA,NA,NA,NA,6,-39582.4279843501,79176.8601701707,6765.81161461798,0
"651",7.11369485796208,NA,-0.00696734536216696,NA,-2.92445574211198e-05,NA,NA,NA,0.00365001410582069,NA,-0.441188073840575,NA,NA,NA,NA,6,-39587.0552390779,79186.1146796263,6775.06612407359,0
"4401",5.3920324359464,NA,NA,NA,NA,2.41338894359164,-6.73916654868551,NA,NA,0.00181214400126333,NA,NA,NA,26.1573682431008,NA,6,-39593.2813330236,79198.5668675177,6787.51831196497,0
"653",7.03917145535092,NA,NA,3.21830299785803e-07,-2.80471949797665e-05,NA,NA,NA,0.00337144805588172,NA,-0.480994949025315,NA,NA,NA,NA,6,-39596.8012323052,79205.6066660809,6794.55811052822,0
"4373",5.07627560244056,NA,NA,3.48307386950219e-07,NA,2.40807609408111,NA,NA,NA,0.00213183407002129,NA,NA,NA,21.8213558070874,NA,6,-39603.5718850308,79219.1479715321,6808.09941597944,0
"4614",6.75547791031276,0.000591080222740824,NA,3.33193142416583e-07,NA,NA,NA,NA,NA,NA,-0.440363269395119,NA,NA,17.7030974950904,NA,6,-39605.6482102357,79223.3006219418,6812.25206638913,0
"713",7.01392918348086,NA,NA,NA,-2.93051460088326e-05,NA,NA,0.00134463237846777,0.00208872126053722,NA,-0.491488234406862,NA,NA,NA,NA,6,-39608.3917229501,79228.7876473707,6817.739091818,0
"121",4.90654136291585,NA,NA,NA,-3.06910492448583e-05,2.18562507795314,11.2175088844916,0.0034634830127955,NA,NA,NA,NA,NA,NA,NA,6,-39609.7060923363,79231.4163861431,6820.36783059043,0
"4897",7.24720690110572,NA,NA,NA,NA,NA,-12.9356330992389,NA,NA,0.00180003270591144,-0.509046618332289,NA,NA,27.9576076823341,NA,6,-39611.2943214791,79234.5928444287,6823.54428887596,0
"185",5.09842534560249,NA,NA,NA,-2.92921563317626e-05,2.10049030268606,9.77307510603818,NA,0.00348128602133525,NA,NA,NA,NA,NA,NA,6,-39615.3670973898,79242.7383962501,6831.68984069742,0
"650",7.04357679693885,0.000149351106468043,NA,NA,-2.71266746443786e-05,NA,NA,NA,0.00299842517222546,NA,-0.483242057881284,NA,NA,NA,NA,6,-39617.26952715,79246.5432557705,6835.49470021781,0
"4118",5.38740841995963,0.000485963920851813,NA,3.40640660517845e-07,NA,2.11825676986473,NA,NA,NA,NA,NA,NA,NA,19.8175291900138,NA,6,-39618.5370339418,79249.0782693541,6838.02971380136,0
"4618",6.74707646045399,0.000687336319339485,NA,NA,-4.41720915343864e-06,NA,NA,NA,NA,NA,-0.440891880721308,NA,NA,17.369537957194,NA,6,-39620.6793558302,79253.3629131308,6842.31435757813,0
